transcript_id	cluster_int	sample_id	expression_value
SFTPB_NM_198843	2	S02293	0.08547496613560468
SFTPB_NM_198843	2	S02294	0.18738263920456166
SFTPB_NM_198843	2	S02342	0.29613432498001263
SFTPB_NM_198843	2	S02347	0.3185991335867693
SFTPB_NM_198843	2	S02350	0
SFTPB_NM_198843	2	S02351	0.6944879938149896
SFTPB_NM_198843	2	S02353	0.9365772620951789
SFTPB_NM_198843	2	S02354	0.31305773763528655
SFTPB_NM_198843	2	S02360	3.0115296305080395
SFTPB_NM_198843	2	S02375	0.5974167552104899
SFTPB_NM_198843	2	S02382	1.9121746360768193
SFTPB_NM_198843	2	S02397	3.1879339830557596
SFTPB_NM_198843	1	S00035	3.5321548496589177
SFTPB_NM_198843	1	S00356	6.253405037932833
SFTPB_NM_198843	1	S00472	5.73766242789249
SFTPB_NM_198843	1	S00501	5.851099370118675
SFTPB_NM_198843	1	S00825	5.989736221265501
SFTPB_NM_198843	1	S00831	3.5525492201364055
SFTPB_NM_198843	1	S00832	5.052411546582387
SFTPB_NM_198843	1	S00836	7.705590920081665
SFTPB_NM_198843	1	S00837	7.531942832596635
SFTPB_NM_198843	1	S01242	4.030318419816856
SFTPB_NM_198843	1	S01248	4.307843786722271
SFTPB_NM_198843	1	S01512	5.513250697546993
SFTPB_NM_198843	1	S01563	8.032365371794276
SFTPB_NM_198843	1	S01698	6.652823466828653
SFTPB_NM_198843	1	S01728	8.072840041448618
SFTPB_NM_198843	1	S01861	3.6984074166662735
SFTPB_NM_198843	1	S02093	5.488826676597758
SFTPB_NM_198843	1	S02209	4.5521987522154665
SFTPB_NM_198843	1	S02234	6.737578609302092
SFTPB_NM_198843	1	S02242	4.1587409510829705
SFTPB_NM_198843	1	S02244	4.337875187572793
SFTPB_NM_198843	1	S02246	8.56863639564852
SFTPB_NM_198843	1	S02249	6.872471734507051
SFTPB_NM_198843	1	S02255	4.804616356393582
SFTPB_NM_198843	1	S02284	6.546613608491115
SFTPB_NM_198843	1	S02286	4.742394327725345
SFTPB_NM_198843	1	S02289	5.433149750314702
SFTPB_NM_198843	1	S02291	3.6376913853969226
SFTPB_NM_198843	1	S02295	3.5651340744103743
SFTPB_NM_198843	1	S02296	5.4125376689487545
SFTPB_NM_198843	1	S02297	5.767996365106071
SFTPB_NM_198843	1	S02298	4.7129313798448536
SFTPB_NM_198843	1	S02299	5.770382428444498
SFTPB_NM_198843	1	S02322	3.8238104901589582
SFTPB_NM_198843	1	S02328	7.523757961089702
SFTPB_NM_198843	1	S02352	5.299350906819828
SFTPB_NM_198843	1	S02376	5.788912744971026
SFTPB_NM_198843	1	S02378	6.63099948230959
SFTPC_NM_001172410	1	S00022	0.3273735007576626
SFTPC_NM_001172410	1	S00035	0
SFTPC_NM_001172410	1	S00050	0.8616513143906834
SFTPC_NM_001172410	1	S00827	0.30809638210714496
SFTPC_NM_001172410	1	S00829	0.08324332833048213
SFTPC_NM_001172410	1	S00830	2.2143766331536723
SFTPC_NM_001172410	1	S00831	0
SFTPC_NM_001172410	1	S00838	0.22746877379441505
SFTPC_NM_001172410	1	S01297	6.347718531118162e-5
SFTPC_NM_001172410	1	S01366	0.28144900207383583
SFTPC_NM_001172410	1	S01453	0.5569296428496495
SFTPC_NM_001172410	1	S01494	0
SFTPC_NM_001172410	1	S01542	2.7202937896819623
SFTPC_NM_001172410	1	S01556	0
SFTPC_NM_001172410	1	S01578	0.1483757857532682
SFTPC_NM_001172410	1	S01792	0.010546411143785404
SFTPC_NM_001172410	1	S01861	1.1890338243900171
SFTPC_NM_001172410	1	S01864	0.29598744542612637
SFTPC_NM_001172410	1	S01873	0.07925726274599697
SFTPC_NM_001172410	1	S02065	2.8853871964746634e-6
SFTPC_NM_001172410	1	S02120	0
SFTPC_NM_001172410	1	S02139	4.3280786305164765e-6
SFTPC_NM_001172410	1	S02163	2.122023277083428
SFTPC_NM_001172410	1	S02194	0.18807170695463338
SFTPC_NM_001172410	1	S02243	2.7258305724732157
SFTPC_NM_001172410	1	S02244	1.8603510369628242
SFTPC_NM_001172410	1	S02248	1.2427000541182147
SFTPC_NM_001172410	1	S02256	0.5716515716872226
SFTPC_NM_001172410	1	S02285	0.10591403845516273
SFTPC_NM_001172410	1	S02286	0.16317537778487193
SFTPC_NM_001172410	1	S02287	0.44426632145627915
SFTPC_NM_001172410	1	S02288	0.1948082193599564
SFTPC_NM_001172410	1	S02289	2.797316015756974
SFTPC_NM_001172410	1	S02290	0.8826156623485774
SFTPC_NM_001172410	1	S02291	0.8591410523972001
SFTPC_NM_001172410	1	S02293	0.11639270531023375
SFTPC_NM_001172410	1	S02294	0.3630106752846153
SFTPC_NM_001172410	1	S02322	0.5052009126790938
SFTPC_NM_001172410	1	S02342	0.3305170976332529
SFTPC_NM_001172410	1	S02347	0
SFTPC_NM_001172410	1	S02350	0.49816200499039703
SFTPC_NM_001172410	1	S02351	0.5209813652276786
SFTPC_NM_001172410	1	S02353	0.5504968504819736
SFTPC_NM_001172410	1	S02354	1.9479615845062732
SFTPC_NM_001172410	1	S02375	0.5360121062174802
SFTPC_NM_001172410	2	S00213	3.8913997433856657
SFTPC_NM_001172410	2	S00356	9.001942948069507
SFTPC_NM_001172410	2	S00472	4.444262875411395
SFTPC_NM_001172410	2	S00501	3.4090310661418504
SFTPC_NM_001172410	2	S00825	7.727777539013687
SFTPC_NM_001172410	2	S00832	5.718635616271338
SFTPC_NM_001172410	2	S00836	5.543452577178521
SFTPC_NM_001172410	2	S00837	7.6284601219464045
SFTPC_NM_001172410	2	S01242	4.5716586093299565
SFTPC_NM_001172410	2	S01248	4.624650722258229
SFTPC_NM_001172410	2	S01512	3.7455492906155863
SFTPC_NM_001172410	2	S01524	5.345449602532187
SFTPC_NM_001172410	2	S01563	8.927603169137972
SFTPC_NM_001172410	2	S01698	4.057372286560438
SFTPC_NM_001172410	2	S01728	5.408450331869059
SFTPC_NM_001172410	2	S02093	6.660523654640186
SFTPC_NM_001172410	2	S02209	5.41193462479118
SFTPC_NM_001172410	2	S02234	6.925228034922506
SFTPC_NM_001172410	2	S02241	3.4455479442668278
SFTPC_NM_001172410	2	S02242	4.864582366989398
SFTPC_NM_001172410	2	S02246	11.583990044555843
SFTPC_NM_001172410	2	S02249	5.258383241681508
SFTPC_NM_001172410	2	S02255	5.703870359939105
SFTPC_NM_001172410	2	S02284	4.995136240108163
SFTPC_NM_001172410	2	S02295	5.099694962334439
SFTPC_NM_001172410	2	S02296	6.41477993268142
SFTPC_NM_001172410	2	S02297	4.286178845580447
SFTPC_NM_001172410	2	S02298	6.055618663583406
SFTPC_NM_001172410	2	S02299	6.941481963868978
SFTPC_NM_001172410	2	S02328	8.573207874878708
SFTPC_NM_001172410	2	S02352	7.0879507291260175
SFTPC_NM_001172410	2	S02360	4.5087582288651955
SFTPC_NM_001172410	2	S02376	4.963141155929198
SFTPC_NM_001172410	2	S02378	8.223842438198801
SFTPC_NM_001172410	2	S02382	5.255878352582786
SFTPC_NM_001172410	2	S02397	4.337461345851747
SFTPC_NM_001172357	2	S00022	0.26609328097397544
SFTPC_NM_001172357	2	S00035	0.07110088194266508
SFTPC_NM_001172357	2	S00050	0.128752667218554
SFTPC_NM_001172357	2	S00827	0.21732627221145043
SFTPC_NM_001172357	2	S00829	0.1550575056961694
SFTPC_NM_001172357	2	S00830	2.174329711393118
SFTPC_NM_001172357	2	S00831	0.20962679054388453
SFTPC_NM_001172357	2	S00838	0
SFTPC_NM_001172357	2	S01297	0.08167912537192741
SFTPC_NM_001172357	2	S01366	0.04912050707902777
SFTPC_NM_001172357	2	S01453	0.14480211772412738
SFTPC_NM_001172357	2	S01494	0.040955536218686986
SFTPC_NM_001172357	2	S01556	0
SFTPC_NM_001172357	2	S01578	0.11048619128838233
SFTPC_NM_001172357	2	S01792	0.16613825150367653
SFTPC_NM_001172357	2	S01861	0.7291890327674502
SFTPC_NM_001172357	2	S01864	0.24697593213659447
SFTPC_NM_001172357	2	S01873	0
SFTPC_NM_001172357	2	S02065	0.04628010606321827
SFTPC_NM_001172357	2	S02120	0.21205130744283102
SFTPC_NM_001172357	2	S02139	0.12453195091306532
SFTPC_NM_001172357	2	S02163	1.997292407636508
SFTPC_NM_001172357	2	S02194	0
SFTPC_NM_001172357	2	S02243	1.942135366876903
SFTPC_NM_001172357	2	S02244	1.2673440252349164
SFTPC_NM_001172357	2	S02248	0.5027664507880167
SFTPC_NM_001172357	2	S02256	0.6950771434348589
SFTPC_NM_001172357	2	S02285	0
SFTPC_NM_001172357	2	S02286	0.12699663674925998
SFTPC_NM_001172357	2	S02287	0.5015094628855867
SFTPC_NM_001172357	2	S02288	0.2371353737643954
SFTPC_NM_001172357	2	S02290	1.4594945712292167
SFTPC_NM_001172357	2	S02291	0.4833571369003526
SFTPC_NM_001172357	2	S02293	0.058007486755448666
SFTPC_NM_001172357	2	S02294	0.10966544905718648
SFTPC_NM_001172357	2	S02322	0.4985807345909804
SFTPC_NM_001172357	2	S02342	0.13751270450734723
SFTPC_NM_001172357	2	S02347	0
SFTPC_NM_001172357	2	S02350	0.08126053614188143
SFTPC_NM_001172357	2	S02351	0.19838225399791762
SFTPC_NM_001172357	2	S02353	0
SFTPC_NM_001172357	2	S02354	1.760655286669998
SFTPC_NM_001172357	2	S02375	0.631229100943927
SFTPC_NM_001172357	1	S00213	3.843240202334309
SFTPC_NM_001172357	1	S00356	8.10224344390314
SFTPC_NM_001172357	1	S00472	3.55890433684921
SFTPC_NM_001172357	1	S00501	4.748080113665362
SFTPC_NM_001172357	1	S00825	7.6164973836750525
SFTPC_NM_001172357	1	S00832	5.633718906907892
SFTPC_NM_001172357	1	S00836	4.238855630487018
SFTPC_NM_001172357	1	S00837	6.396676700091571
SFTPC_NM_001172357	1	S01242	3.711450854220555
SFTPC_NM_001172357	1	S01248	4.476569627509354
SFTPC_NM_001172357	1	S01512	4.063278582331168
SFTPC_NM_001172357	1	S01524	4.878749860222144
SFTPC_NM_001172357	1	S01542	3.1716728092789195
SFTPC_NM_001172357	1	S01563	7.988054079879367
SFTPC_NM_001172357	1	S01698	3.528921323734492
SFTPC_NM_001172357	1	S01728	5.438039958513361
SFTPC_NM_001172357	1	S02093	5.667846721052639
SFTPC_NM_001172357	1	S02209	4.605725440491251
SFTPC_NM_001172357	1	S02234	7.178136969543977
SFTPC_NM_001172357	1	S02241	3.232854126357447
SFTPC_NM_001172357	1	S02242	3.817469771151279
SFTPC_NM_001172357	1	S02246	10.611559712913348
SFTPC_NM_001172357	1	S02249	5.778205947578198
SFTPC_NM_001172357	1	S02255	6.467330026077992
SFTPC_NM_001172357	1	S02284	5.168770383500821
SFTPC_NM_001172357	1	S02289	3.402683980934211
SFTPC_NM_001172357	1	S02295	5.204477243753476
SFTPC_NM_001172357	1	S02296	5.651422007150901
SFTPC_NM_001172357	1	S02297	3.598543863560965
SFTPC_NM_001172357	1	S02298	5.2139809950698535
SFTPC_NM_001172357	1	S02299	6.203257938798757
SFTPC_NM_001172357	1	S02328	7.852860300411401
SFTPC_NM_001172357	1	S02352	7.367170094856632
SFTPC_NM_001172357	1	S02360	3.608099545994382
SFTPC_NM_001172357	1	S02376	5.854900789005195
SFTPC_NM_001172357	1	S02378	8.352705566879903
SFTPC_NM_001172357	1	S02382	4.265819423571273
SFTPC_NM_001172357	1	S02397	4.42295954841687
SFTPC_NM_003018	1	S00022	0
SFTPC_NM_003018	1	S00035	0
SFTPC_NM_003018	1	S00050	0.4495856724303647
SFTPC_NM_003018	1	S00827	0.46093857879103123
SFTPC_NM_003018	1	S00829	0
SFTPC_NM_003018	1	S00830	2.835859414204127
SFTPC_NM_003018	1	S00831	0
SFTPC_NM_003018	1	S00838	4.32743603971136e-4
SFTPC_NM_003018	1	S01297	0.5179105913039251
SFTPC_NM_003018	1	S01366	0.262946639215878
SFTPC_NM_003018	1	S01453	0.869390559279811
SFTPC_NM_003018	1	S01494	0.09057705676157587
SFTPC_NM_003018	1	S01542	3.625247106769633
SFTPC_NM_003018	1	S01556	0
SFTPC_NM_003018	1	S01578	0
SFTPC_NM_003018	1	S01792	4.038980683578546e-4
SFTPC_NM_003018	1	S01861	1.5101872118679864
SFTPC_NM_003018	1	S01864	1.4426943194232382e-6
SFTPC_NM_003018	1	S01873	0
SFTPC_NM_003018	1	S02065	0.40156602986383977
SFTPC_NM_003018	1	S02120	0.15848568431948648
SFTPC_NM_003018	1	S02139	1.4426943194232382e-6
SFTPC_NM_003018	1	S02163	3.070117938299838
SFTPC_NM_003018	1	S02194	0.6197191252852603
SFTPC_NM_003018	1	S02243	3.3298038711541627
SFTPC_NM_003018	1	S02244	2.6776164826152127
SFTPC_NM_003018	1	S02248	1.4005761823541911
SFTPC_NM_003018	1	S02256	1.6375824260301843
SFTPC_NM_003018	1	S02285	0
SFTPC_NM_003018	1	S02286	1.4426943194232382e-6
SFTPC_NM_003018	1	S02287	0.6783604152707612
SFTPC_NM_003018	1	S02288	0.4960563027736126
SFTPC_NM_003018	1	S02289	3.2722173275047335
SFTPC_NM_003018	1	S02290	0.8597883057243869
SFTPC_NM_003018	1	S02291	1.3234853647570777
SFTPC_NM_003018	1	S02293	0.31491110152345336
SFTPC_NM_003018	1	S02294	0.2446946869596532
SFTPC_NM_003018	1	S02322	0.9575231425506735
SFTPC_NM_003018	1	S02342	0.6264391366973152
SFTPC_NM_003018	1	S02347	0
SFTPC_NM_003018	1	S02350	0
SFTPC_NM_003018	1	S02351	5.683098964110648e-4
SFTPC_NM_003018	1	S02353	6.000363381029675e-4
SFTPC_NM_003018	1	S02354	1.2781751109927812
SFTPC_NM_003018	1	S02375	1.7589512421539553
SFTPC_NM_003018	2	S00213	4.587671021067878
SFTPC_NM_003018	2	S00356	9.723816211333936
SFTPC_NM_003018	2	S00472	5.29946081136942
SFTPC_NM_003018	2	S00501	4.193960936897822
SFTPC_NM_003018	2	S00825	8.370268920969705
SFTPC_NM_003018	2	S00832	6.540706163430635
SFTPC_NM_003018	2	S00836	6.0913951860117
SFTPC_NM_003018	2	S00837	8.065206076989869
SFTPC_NM_003018	2	S01242	5.681184990655699
SFTPC_NM_003018	2	S01248	5.592262671475981
SFTPC_NM_003018	2	S01512	4.449006639218204
SFTPC_NM_003018	2	S01524	6.033411988556172
SFTPC_NM_003018	2	S01563	9.78386913073637
SFTPC_NM_003018	2	S01698	5.023769875006945
SFTPC_NM_003018	2	S01728	6.436598287172135
SFTPC_NM_003018	2	S02093	7.3470543654804645
SFTPC_NM_003018	2	S02209	5.9818846113702255
SFTPC_NM_003018	2	S02234	7.493126914428924
SFTPC_NM_003018	2	S02241	4.493749794473168
SFTPC_NM_003018	2	S02242	5.365111591333809
SFTPC_NM_003018	2	S02246	12.236456741898065
SFTPC_NM_003018	2	S02249	6.126353434565673
SFTPC_NM_003018	2	S02255	6.435311886397173
SFTPC_NM_003018	2	S02284	5.591676425279017
SFTPC_NM_003018	2	S02295	5.839480960517037
SFTPC_NM_003018	2	S02296	7.201986651057645
SFTPC_NM_003018	2	S02297	4.9444883564329105
SFTPC_NM_003018	2	S02298	6.671887767205725
SFTPC_NM_003018	2	S02299	7.530414140702254
SFTPC_NM_003018	2	S02328	9.350366850555076
SFTPC_NM_003018	2	S02352	7.955417430383144
SFTPC_NM_003018	2	S02360	5.161246790013161
SFTPC_NM_003018	2	S02376	6.015950213885283
SFTPC_NM_003018	2	S02378	8.923172955738513
SFTPC_NM_003018	2	S02382	5.4677359573000155
SFTPC_NM_003018	2	S02397	5.180513900177291
SFTPD_NM_003019	2	S00022	0.6039526761059097
SFTPD_NM_003019	2	S00035	2.796539613180254
SFTPD_NM_003019	2	S00050	0.34984194500335775
SFTPD_NM_003019	2	S00827	0.6686429031242277
SFTPD_NM_003019	2	S00829	0.7249139050733158
SFTPD_NM_003019	2	S00830	1.820411817583009
SFTPD_NM_003019	2	S00831	1.0998809172515187
SFTPD_NM_003019	2	S00838	1.41349118382312
SFTPD_NM_003019	2	S01297	1.4980312547541876
SFTPD_NM_003019	2	S01366	0.4710323851015691
SFTPD_NM_003019	2	S01453	0.47236819178301126
SFTPD_NM_003019	2	S01494	0.8419578266811251
SFTPD_NM_003019	2	S01512	2.8866067224911465
SFTPD_NM_003019	2	S01542	2.5737719884693253
SFTPD_NM_003019	2	S01556	0
SFTPD_NM_003019	2	S01578	0.3216476077071762
SFTPD_NM_003019	2	S01792	0.27000858132113614
SFTPD_NM_003019	2	S01864	0.33560216072301907
SFTPD_NM_003019	2	S01873	0.451688523670523
SFTPD_NM_003019	2	S02065	0.8073969657004485
SFTPD_NM_003019	2	S02120	0.14178590062392454
SFTPD_NM_003019	2	S02139	1.3336469906823198
SFTPD_NM_003019	2	S02163	2.4910860198757763
SFTPD_NM_003019	2	S02194	0.5765279425493928
SFTPD_NM_003019	2	S02241	1.4255130154200732
SFTPD_NM_003019	2	S02248	1.1808098464349095
SFTPD_NM_003019	2	S02256	1.0349763110208134
SFTPD_NM_003019	2	S02285	0.7507505527803433
SFTPD_NM_003019	2	S02287	1.7745530473453635
SFTPD_NM_003019	2	S02288	0.4016588615142866
SFTPD_NM_003019	2	S02289	2.739405291510928
SFTPD_NM_003019	2	S02290	0.7547113757517278
SFTPD_NM_003019	2	S02293	0.7021947430169018
SFTPD_NM_003019	2	S02294	0.9026856539579602
SFTPD_NM_003019	2	S02322	1.840104655674695
SFTPD_NM_003019	2	S02342	0.23703010392163057
SFTPD_NM_003019	2	S02347	0.37610697824229994
SFTPD_NM_003019	2	S02350	1.3113345393176348
SFTPD_NM_003019	2	S02351	0.6458768553921354
SFTPD_NM_003019	2	S02353	1.8686788644514267
SFTPD_NM_003019	2	S02354	0.2520740806528798
SFTPD_NM_003019	2	S02360	2.8175598184623816
SFTPD_NM_003019	2	S02375	1.1904252273692713
SFTPD_NM_003019	2	S02382	1.1409945531711463
SFTPD_NM_003019	2	S02397	2.82910062501977
SFTPD_NM_003019	1	S00213	4.001748208099966
SFTPD_NM_003019	1	S00356	6.260972208119247
SFTPD_NM_003019	1	S00472	3.3990233980471936
SFTPD_NM_003019	1	S00501	3.36672086760937
SFTPD_NM_003019	1	S00825	5.518812069564733
SFTPD_NM_003019	1	S00832	4.38363517967896
SFTPD_NM_003019	1	S00836	4.99583723504622
SFTPD_NM_003019	1	S00837	6.120090619012166
SFTPD_NM_003019	1	S01242	4.075524074231893
SFTPD_NM_003019	1	S01248	4.161460452436563
SFTPD_NM_003019	1	S01524	3.267547783024485
SFTPD_NM_003019	1	S01563	6.279567868290278
SFTPD_NM_003019	1	S01698	4.501197083300782
SFTPD_NM_003019	1	S01728	4.132404103732416
SFTPD_NM_003019	1	S01861	5.841580700802389
SFTPD_NM_003019	1	S02093	5.629438224763832
SFTPD_NM_003019	1	S02209	4.129225307989144
SFTPD_NM_003019	1	S02234	6.272614856446001
SFTPD_NM_003019	1	S02242	4.218006150284427
SFTPD_NM_003019	1	S02243	3.272736892651577
SFTPD_NM_003019	1	S02244	3.3056802022777965
SFTPD_NM_003019	1	S02246	8.25985152059454
SFTPD_NM_003019	1	S02249	6.088599576451647
SFTPD_NM_003019	1	S02255	4.860570545955562
SFTPD_NM_003019	1	S02284	4.67771118626068
SFTPD_NM_003019	1	S02286	3.6892879768100566
SFTPD_NM_003019	1	S02291	4.465262733499608
SFTPD_NM_003019	1	S02295	3.692192830385607
SFTPD_NM_003019	1	S02296	5.691238225755798
SFTPD_NM_003019	1	S02297	3.6404589743452753
SFTPD_NM_003019	1	S02298	4.025312343046069
SFTPD_NM_003019	1	S02299	4.816845425005057
SFTPD_NM_003019	1	S02328	7.619845812878163
SFTPD_NM_003019	1	S02352	3.4367894830366224
SFTPD_NM_003019	1	S02376	4.1383803502494185
SFTPD_NM_003019	1	S02378	6.960291600785225
SHD_NM_020209	2	S00022	2.4239626591479935
SHD_NM_020209	2	S00035	2.6203611916962566
SHD_NM_020209	2	S00050	5.892434743282564
SHD_NM_020209	2	S00356	2.15225806726088
SHD_NM_020209	2	S00827	4.724890337166046
SHD_NM_020209	2	S00830	3.8311982853311046
SHD_NM_020209	2	S00832	3.1158522693759254
SHD_NM_020209	2	S00838	3.0001136077612234
SHD_NM_020209	2	S01242	4.249968621347373
SHD_NM_020209	2	S01512	3.355960643954401
SHD_NM_020209	2	S01524	3.525179376545241
SHD_NM_020209	2	S01578	4.116264935777214
SHD_NM_020209	2	S01698	4.405822220511669
SHD_NM_020209	2	S01792	2.4039657196814788
SHD_NM_020209	2	S01864	4.91012341669019
SHD_NM_020209	2	S01873	4.22336076295701
SHD_NM_020209	2	S02139	2.0761759673442994
SHD_NM_020209	2	S02194	3.3616645040925786
SHD_NM_020209	2	S02234	2.8431557647203234
SHD_NM_020209	2	S02241	2.457736111814775
SHD_NM_020209	2	S02242	2.7373146841279192
SHD_NM_020209	2	S02243	2.5795422249369033
SHD_NM_020209	2	S02248	4.297653650685788
SHD_NM_020209	2	S02289	3.984880958547767
SHD_NM_020209	2	S02290	3.0881992763737744
SHD_NM_020209	2	S02293	4.881209423233052
SHD_NM_020209	2	S02294	5.16455299570092
SHD_NM_020209	2	S02295	2.97572188785663
SHD_NM_020209	2	S02342	3.768734826281494
SHD_NM_020209	2	S02347	2.836113996394009
SHD_NM_020209	2	S02350	2.5436171340027975
SHD_NM_020209	2	S02352	2.713317497642545
SHD_NM_020209	2	S02354	3.644548517249047
SHD_NM_020209	2	S02360	4.487576386350676
SHD_NM_020209	2	S02382	4.936162065591768
SHD_NM_020209	1	S00213	0.14516875438801147
SHD_NM_020209	1	S00472	0.3339892509288231
SHD_NM_020209	1	S00501	0.08289193914248696
SHD_NM_020209	1	S00825	0.4734139182931321
SHD_NM_020209	1	S00829	0.8462397564531283
SHD_NM_020209	1	S00831	0.1748665757214447
SHD_NM_020209	1	S00836	0.2757043802647607
SHD_NM_020209	1	S00837	0.1583279779762776
SHD_NM_020209	1	S01248	0.11576439612523645
SHD_NM_020209	1	S01297	0.0830962455966075
SHD_NM_020209	1	S01366	0.0232851641407314
SHD_NM_020209	1	S01453	1.5226835264829492
SHD_NM_020209	1	S01494	0.04588465860012376
SHD_NM_020209	1	S01542	0.19221942011771712
SHD_NM_020209	1	S01556	1.4948763799455143
SHD_NM_020209	1	S01563	1.4522844073625383
SHD_NM_020209	1	S01728	0.1452992075932336
SHD_NM_020209	1	S01861	0.027568819792576336
SHD_NM_020209	1	S02065	0.8816591382432922
SHD_NM_020209	1	S02093	1.4935807307491598
SHD_NM_020209	1	S02120	0.06730691392818595
SHD_NM_020209	1	S02163	1.4102651141607003
SHD_NM_020209	1	S02209	0.06137806249124859
SHD_NM_020209	1	S02244	0.26321473144378915
SHD_NM_020209	1	S02246	0.12976965894696546
SHD_NM_020209	1	S02249	0.80840070293708155
SHD_NM_020209	1	S02255	0.024983421550707357
SHD_NM_020209	1	S02256	0.011843389477641618
SHD_NM_020209	1	S02284	0.5317532380122839
SHD_NM_020209	1	S02285	0.18581327558791563
SHD_NM_020209	1	S02286	0.06825118159810833
SHD_NM_020209	1	S02287	0.2908997189354147
SHD_NM_020209	1	S02288	0.15590463131452986
SHD_NM_020209	1	S02291	0.13828630129670114
SHD_NM_020209	1	S02296	0.0694725818347674
SHD_NM_020209	1	S02297	0.09896656239068827
SHD_NM_020209	1	S02298	0.48852323527814134
SHD_NM_020209	1	S02299	0.03730208957810953
SHD_NM_020209	1	S02322	0.17907403539216343
SHD_NM_020209	1	S02328	0.22434039273830683
SHD_NM_020209	1	S02351	0.3411261343750074
SHD_NM_020209	1	S02353	0.03241121849116514
SHD_NM_020209	1	S02375	1.9358180197312302
SHD_NM_020209	1	S02376	1.713906925500159
SHD_NM_020209	1	S02378	0.7975683604081185
SHD_NM_020209	1	S02397	0.19374903850917796
SLC17A6_NM_020346	2	S00022	0.2576889479275844
SLC17A6_NM_020346	2	S00035	0
SLC17A6_NM_020346	2	S00050	1.5017805107480766
SLC17A6_NM_020346	2	S00213	0
SLC17A6_NM_020346	2	S00356	0.051138188653621075
SLC17A6_NM_020346	2	S00472	0
SLC17A6_NM_020346	2	S00501	0
SLC17A6_NM_020346	2	S00825	0
SLC17A6_NM_020346	2	S00827	0.2685086524311202
SLC17A6_NM_020346	2	S00829	0.0077509397230157125
SLC17A6_NM_020346	2	S00831	0.00846967806604147
SLC17A6_NM_020346	2	S00836	0
SLC17A6_NM_020346	2	S00837	0
SLC17A6_NM_020346	2	S01248	0
SLC17A6_NM_020346	2	S01297	0.020430371548944844
SLC17A6_NM_020346	2	S01366	0
SLC17A6_NM_020346	2	S01453	0.008707743951967765
SLC17A6_NM_020346	2	S01494	0
SLC17A6_NM_020346	2	S01512	0
SLC17A6_NM_020346	2	S01542	0
SLC17A6_NM_020346	2	S01556	1.2463047081339376
SLC17A6_NM_020346	2	S01563	0.010219835528725865
SLC17A6_NM_020346	2	S01578	0.1128815840206992
SLC17A6_NM_020346	2	S01698	1.0051124980707595
SLC17A6_NM_020346	2	S01728	0
SLC17A6_NM_020346	2	S01792	0.6213772128107241
SLC17A6_NM_020346	2	S01861	0.052610651791443655
SLC17A6_NM_020346	2	S01864	1.5239934455192545
SLC17A6_NM_020346	2	S02065	0.5641635166487211
SLC17A6_NM_020346	2	S02120	0.06901055199400646
SLC17A6_NM_020346	2	S02209	0.07052122540848449
SLC17A6_NM_020346	2	S02242	0.23433453954488057
SLC17A6_NM_020346	2	S02243	0.6486651515797831
SLC17A6_NM_020346	2	S02244	0.4468744709100372
SLC17A6_NM_020346	2	S02246	0
SLC17A6_NM_020346	2	S02248	0.44694855736388633
SLC17A6_NM_020346	2	S02249	0.7360705571221612
SLC17A6_NM_020346	2	S02255	0
SLC17A6_NM_020346	2	S02256	0.007611741414112977
SLC17A6_NM_020346	2	S02284	0.40112253979146106
SLC17A6_NM_020346	2	S02285	0
SLC17A6_NM_020346	2	S02286	0
SLC17A6_NM_020346	2	S02287	0.695888724088201
SLC17A6_NM_020346	2	S02288	0
SLC17A6_NM_020346	2	S02291	0.11919280623413034
SLC17A6_NM_020346	2	S02295	0.01631231640756321
SLC17A6_NM_020346	2	S02296	0.15839907723230812
SLC17A6_NM_020346	2	S02297	0.742712505655598
SLC17A6_NM_020346	2	S02298	0.008273172409800845
SLC17A6_NM_020346	2	S02299	0.1532735482228805
SLC17A6_NM_020346	2	S02322	0.6160433378032469
SLC17A6_NM_020346	2	S02328	1.3411489121819378
SLC17A6_NM_020346	2	S02347	0
SLC17A6_NM_020346	2	S02350	0.1818696632968811
SLC17A6_NM_020346	2	S02351	1.092789270913163
SLC17A6_NM_020346	2	S02353	0.010653821176615022
SLC17A6_NM_020346	2	S02354	1.2174416755547288
SLC17A6_NM_020346	2	S02360	1.3419971293931114
SLC17A6_NM_020346	2	S02376	0
SLC17A6_NM_020346	2	S02382	0.20081568384993176
SLC17A6_NM_020346	2	S02397	0.19491031356071062
SLC17A6_NM_020346	1	S00830	3.0073641648455176
SLC17A6_NM_020346	1	S00832	2.8928883542313835
SLC17A6_NM_020346	1	S00838	2.328661285605833
SLC17A6_NM_020346	1	S01242	4.785393614809149
SLC17A6_NM_020346	1	S01524	4.426110411628064
SLC17A6_NM_020346	1	S01873	4.5685793978869915
SLC17A6_NM_020346	1	S02093	3.1531535445887076
SLC17A6_NM_020346	1	S02139	2.094844103541717
SLC17A6_NM_020346	1	S02163	3.896533428625261
SLC17A6_NM_020346	1	S02194	2.2443238720333243
SLC17A6_NM_020346	1	S02234	2.4848882922703415
SLC17A6_NM_020346	1	S02241	3.2812575859660797
SLC17A6_NM_020346	1	S02289	2.6966571222097495
SLC17A6_NM_020346	1	S02290	2.3299358704618385
SLC17A6_NM_020346	1	S02293	4.747247742591533
SLC17A6_NM_020346	1	S02294	4.597852929057547
SLC17A6_NM_020346	1	S02342	5.762590662079309
